X,Y,tree_id,flag_id,site_id,plot_id,spp,dist_x,dist_y,status,dbh,height_m,hdm_pa,b_lc,dmr_l,dmr_m,dmr_u,broom_pa,broom_pos,stem_pa,crown_class,dam_agent_1,dam_agent_2,path_ind_1,path_ind_2,crown_cond,notes,dist_m,az_deg,outside_10,assessed_by,tree_type,dmr,dmr_f,ht_corr,Dec,corr_az_deg,tr_az,tr_leng,dist_y_h,plot_x_utm,plot_y_utm
1247647.95314748,483376.239780809,r355,y121,mk_2,103,Hw,-0.4,20.6,LS,42.4,,Y,Y,1,1,0,N,"-","-",D,,,,,"1",Residual #1 at this site,18.909976333564,,,,regen,2,"2",,15.73100594,358.787940246319,0,30.5,18.90574528909,1247648.35314748,483357.33403552
1247650.55314748,483378.901269223,r356,y4001,mk_2,103,Fd,2.2,23.5,DS,21.9,,"-","-",,,,"-","-","-","-",DR,,,,"-",,21.679150574332,,,,regen,,"-",,15.73100594,5.82440129702864,0,30.5,21.5672337035736,1247648.35314748,483357.33403552
1247650.15314748,483379.176595611,r357,y4002,mk_2,103,Fd,1.8,23.8,SN,14.6,,"-","-",,,,"-","-","-","-",DR,,,,"-",,21.9166017288521,,,,regen,,"-",,15.73100594,4.71098120941803,0,30.5,21.8425600912788,1247648.35314748,483357.33403552
1247647.35314748,483380.736778475,r358,y14,mk_2,103,Hw,-1,25.5,LS,17.3,,Y,N,1,0,0,N,"-",N,C,,,,,"1",,23.4240982284285,,,,regen,1,"1",,15.73100594,357.553237819239,0,30.5,23.4027429549415,1247648.35314748,483357.33403552
1247647.75314747,483380.9203294,r359,y11,mk_2,103,Hw,-0.6,25.7,LS,11.3,,N,"-",0,0,0,"-","-","-",I,,,,"1","1",,23.5939241966533,,,,regen,0,"0",,15.73100594,358.54279543276,0,30.5,23.5862938800783,1247648.35314748,483357.33403552
1247646.75314747,483382.388736801,r360,y123,mk_2,103,Hw,-1.6,27.3,LS,15.5,,Y,N,1,0,0,Y,"1",N,C,,,,,"1",,25.1057375173245,,,,regen,1,"1",,15.73100594,356.346037750157,0,30.5,25.0547012811727,1247648.35314748,483357.33403552
1247646.95314748,483384.040695127,r361,y116,mk_2,103,Hw,-1.4,29.1,LS,22.1,,N,"-",0,0,0,"-","-","-",C,,,"2",,"1",,26.7433293997912,,,,regen,0,"0",,15.73100594,356.999222768215,0,30.5,26.7066596074039,1247648.35314748,483357.33403552
1247649.55314748,483382.388736801,r362,y2,mk_2,103,Hw,1.2,27.3,LS,37.6,,Y,Y,0,0,0,N,"-",N,D,,,,,"1",,25.0834219413699,,,,regen,0,IBLC,,15.73100594,2.74209751755194,0,30.5,25.0547012811727,1247648.35314748,483357.33403552
1247646.15314748,483385.509102528,r363,y4005,mk_2,103,Hw,-2.2,30.7,DS,12.4,,N,"-",,,,"-","-","-","-",U,,,,"-",,28.2608280298608,,,,regen,,DU,,15.73100594,355.535220152467,0,30.5,28.1750670084982,1247648.35314748,483357.33403552
1247645.95314748,483385.600877991,r364,y4006,mk_2,103,Hw,-2.4,30.8,DS,10.5,,N,"-",,,,"-","-","-","-",U,,,,"-",,28.368545667413,,,,regen,,DU,,15.73100594,355.14693365247,0,30.5,28.2668424710666,1247648.35314748,483357.33403552
1247646.05314748,483386.610408079,r365,y4007,mk_2,103,Hw,-2.3,31.9,SN,6.6,,N,"-",,,,"-","-","-","-",,,,,"-",,29.3665794779039,,,,regen,,DU,,15.73100594,355.507975614962,0,30.5,29.276372559319,1247648.35314748,483357.33403552
1247646.05314748,483386.610408079,r366,y4008,mk_2,103,Hw,-2.3,31.9,SN,7.4,,N,"-",,,,"-","-","-","-",,,,,"-",,29.3665794779039,,,,regen,,DU,,15.73100594,355.507975614962,0,30.5,29.276372559319,1247648.35314748,483357.33403552
1247639.13203729,483357.900551364,r367,w200,mk_2,109,Hw,2.1,0.5,SN,6.6,,N,"-",,,,"-","-","-","-",,,,,"-",,2.14738635217039,,,,regen,,DU,,15.73100594,77.9410066257519,0,30.5,0.448629184837164,1247637.03203729,483357.451922179
1247639.13203729,483357.541648016,r368,w6,mk_2,109,Hw,2.1,0.1,LS,6.5,,Y,Y,1,0,0,N,"-",N,S,,,"4",,"2",,2.1019159654514,,,,regen,1,"1",,15.73100594,87.5534348363809,0,30.5,0.0897258369674329,1247637.03203729,483357.451922179
1247639.13203729,483358.61835806,r369,w124,mk_2,109,Hw,2.1,1.3,LS,6.1,,N,"-",0,0,0,"-","-","-",S,,,"1","4","2",,2.40220162840187,,,,regen,0,"0",,15.73100594,60.9502077542637,0,30.5,1.16643588057663,1247637.03203729,483357.451922179
1247637.43203729,483359.425890593,r370,w201,mk_2,109,Hw,0.4,2.2,SN,4.5,,N,"-",,,,"-","-","-","-",,,,,"-",,2.01408820478177,,,,regen,,DU,,15.73100594,11.4551632233296,0,30.5,1.97396841328352,1247637.03203729,483357.451922179
1247637.23203729,483361.310133169,r371,w71,mk_2,109,Hw,0.2,4.3,LS,12.1,,Y,N,1,0,0,N,"-",N,I,,,,,"1",,3.86339126160776,,,,regen,1,"1",,15.73100594,2.9674137533505,0,30.5,3.85821098959961,1247637.03203729,483357.451922179
1247636.23203729,483361.57931068,r372,w202,mk_2,109,Hw,-0.8,4.6,SN,11.3,,N,"-",,,,"-","-","-","-",,,,,"-",,4.20420454236891,,,,regen,,DU,,15.73100594,349.030542270629,0,30.5,4.12738850050191,1247637.03203729,483357.451922179
1247635.63203729,483361.758762354,r373,w123,mk_2,109,Hw,-1.4,4.8,LS,13.3,,N,"-",0,0,0,"-","-","-",I,,,,,"1",,4.52867224340011,,,,regen,0,"0",,15.73100594,341.992506135523,0,30.5,4.30684017443678,1247637.03203729,483357.451922179
1247639.53203729,483362.47656905,r374,w203,mk_2,109,Hw,2.5,5.6,SN,7.5,,N,"-",,,,"-","-","-","-",,,,,"-",,5.61222559863481,,,,regen,,DU,,15.73100594,26.4525221493247,0,30.5,5.02464687017624,1247637.03203729,483357.451922179
1247638.03203729,483363.463553256,r375,w57,mk_2,109,Hw,1,6.7,LS,15,,Y,N,1,0,0,N,"-",N,I,,,,,"1",,6.09423565377677,,,,regen,1,"1",,15.73100594,9.44434499114313,0,30.5,6.011631076818,1247637.03203729,483357.451922179
1247638.53203729,483366.155328365,r376,w56,mk_2,109,Hw,1.5,9.7,LS,27.3,26,Y,N,0,1,0,N,"-",N,C,IB,AX,"7",,"1",,8.83172006099237,,,,regen,1,"1",25.5,15.73100594,9.77865249180704,0,30.5,8.70340618584099,1247637.03203729,483357.451922179
1247635.43203729,483367.590941757,r377,w204,mk_2,109,Hw,-1.6,11.3,SN,11.5,,N,"-",,,,"-","-","-","-",,,,,"-",,10.2644881990909,,,,regen,,DU,,15.73100594,351.032323681655,0,30.5,10.1390195773199,1247637.03203729,483357.451922179
1247639.33203729,483368.6676518,r378,w205,mk_2,109,Hw,2.3,12.5,SN,6.9,,N,"-",,,,"-","-","-","-",,,,,"-",,11.4491305752789,,,,regen,,DU,,15.73100594,11.5889277018902,0,30.5,11.2157296209291,1247637.03203729,483357.451922179
1247639.33203729,483368.6676518,r379,w206,mk_2,109,Hw,2.3,12.5,SN,13,,N,"-",,,,"-","-","-","-",,,,,"-",,11.4491305752789,,,,regen,,DU,,15.73100594,11.5889277018902,0,30.5,11.2157296209291,1247637.03203729,483357.451922179
1247637.53203729,483369.56491017,r380,w12,mk_2,109,Hw,0.5,13.5,SN,15.1,,N,"-",,,,"-","-","-","-",,,,,"-",,12.1233031002488,,,,regen,,DU,,15.73100594,2.36371369276625,0,30.5,12.1129879906034,1247637.03203729,483357.451922179
1247638.93203729,483370.282716866,r381,w207,mk_2,109,Hw,1.9,14.3,SN,7.3,,N,"-",,,,"-","-","-","-",,,,,"-",,12.9707090123511,,,,regen,,DU,,15.73100594,8.42321781729301,0,30.5,12.8307946863429,1247637.03203729,483357.451922179
1247638.73203729,483370.821071888,r382,w54,mk_2,109,Hw,1.7,14.9,LS,16.5,,Y,N,1,0,0,N,"-",N,C,,,,,"1",,13.4768009527061,,,,regen,1,"1",,15.73100594,7.24674978891361,0,30.5,13.3691497081475,1247637.03203729,483357.451922179
1247637.23203729,483373.243669486,r383,w120,mk_2,109,Hw,0.2,17.6,LS,24.8,25.4,N,"-",0,0,0,"-","-","-",C,,,,,"1",forked with r384,15.7930137397847,,,,regen,0,"0",24.9,15.73100594,0.725603257395667,0,30.5,15.7917473062682,1247637.03203729,483357.451922179
1247637.33203729,483373.243669486,r384,w121,mk_2,109,Hw,0.3,17.6,LS,15.1,,N,"-",0,0,0,"-","-","-",S,,,,,"1",forked with r383,15.7945966388835,,,,regen,0,"0",,15.73100594,1.08833216401883,0,30.5,15.7917473062682,1247637.03203729,483357.451922179
1247636.33203729,483375.48681541,r385,w208,mk_2,109,Hw,-0.7,20.1,SN,9.2,,N,"-",,,,"-","-","-","-",,,,,"-",,18.0484728947874,,,,regen,,DU,,15.73100594,357.777257512954,0,30.5,18.034893230454,1247637.03203729,483357.451922179
1247637.33203729,483376.114896269,r386,w111,mk_2,109,Hw,0.3,20.8,LS,28.3,,N,"-",0,0,0,"-","-","-",C,,,,,"1",,18.6653851247469,,,,regen,0,"0",,15.73100594,0.92092790346291,0,30.5,18.662974089226,1247637.03203729,483357.451922179
1247637.73203729,483376.025170432,r387,w209,mk_2,109,Hw,0.7,20.7,DS,8.1,,N,"-",,,,"-","-","-","-",,,,,"-",,18.586434586548,,,,regen,,DU,,15.73100594,2.1583770113667,0,30.5,18.5732482522586,1247637.03203729,483357.451922179
1247637.33203729,483375.845718758,r388,w210,mk_2,109,Hw,0.3,20.5,SN,4.8,,N,"-",,,,"-","-","-","-",,,,,"-",,18.3962428926331,,,,regen,,DU,,15.73100594,0.934402524930018,0,30.5,18.3937965783237,1247637.03203729,483357.451922179
1247637.93203729,483376.294347943,r389,w211,mk_2,109,Hw,0.9,21,SN,6.3,,N,"-",,,,"-","-","-","-",,,,,"-",,18.8639075655133,,,,regen,,DU,,15.73100594,2.73462878540159,0,30.5,18.8424257631609,1247637.03203729,483357.451922179
1247635.43203729,483377.999138845,r390,w116,mk_2,109,Hw,-1.6,22.9,LS,28.3,,N,"-",0,0,0,"-","-","-",C,,,,,"1",,20.6094180582745,,,,regen,0,"0",,15.73100594,355.547395615532,0,30.5,20.5472166655421,1247637.03203729,483357.451922179
1247636.13203729,483378.896397215,r391,w103,mk_2,109,Hw,-0.9,23.9,LS,9.3,,N,"-",0,0,0,"-","-","-",S,,,"2",,"1",,21.4633527095843,,,,regen,0,"0",,15.73100594,357.596772247238,0,30.5,21.4444750352164,1247637.03203729,483357.451922179
1247636.23203729,483379.075848889,r392,w212,mk_2,109,Hw,-0.8,24.1,SN,4.1,,N,"-",,,,"-","-","-","-",,,,,"-",,21.6387200712692,,,,regen,,DU,,15.73100594,357.881248440046,0,30.5,21.6239267091513,1247637.03203729,483357.451922179
1247637.23203729,483380.421736443,r393,w213,mk_2,109,Hw,0.2,25.6,SN,9.8,,N,"-",,,,"-","-","-","-",,,,,"-",,22.9706849551155,,,,regen,,DU,,15.73100594,0.498866303359369,0,30.5,22.9698142636628,1247637.03203729,483357.451922179
1247635.93203729,483381.677898161,r394,w214,mk_2,109,Hw,-1.1,27,SN,8,,N,"-",,,,"-","-","-","-",,,,,"-",,24.2509363168108,,,,regen,,DU,,15.73100594,357.400224529557,0,30.5,24.2259759812069,1247637.03203729,483357.451922179
1247635.83203729,483381.588172324,r395,w215,mk_2,109,Hw,-1.2,26.9,DS,6.1,,N,"-",,,,"-","-","-","-",,,,,"-",,24.1660623814741,,,,regen,,DU,,15.73100594,357.153726525648,0,30.5,24.1362501442394,1247637.03203729,483357.451922179
1247635.73203729,483381.588172324,r396,w216,mk_2,109,Hw,-1.3,26.9,SN,7.5,,N,"-",,,,"-","-","-","-",,,,,"-",,24.1712343711549,,,,regen,,DU,,15.73100594,356.91697709418,0,30.5,24.1362501442394,1247637.03203729,483357.451922179
1247637.63203729,483382.934059878,r397,w52,mk_2,109,Hw,0.6,28.4,LS,21.2,,Y,Y,0,0,0,N,"-",N,C,,,,,"1",,25.4892004915435,,,,regen,0,IBLC,,15.73100594,1.34883176443063,0,30.5,25.4821376987509,1247637.03203729,483357.451922179
1247637.53203729,483383.023785715,r398,w217,mk_2,109,Hw,0.5,28.5,SN,7.5,,N,"-",,,,"-","-","-","-",,,,,"-",,25.5767512536171,,,,regen,,DU,,15.73100594,1.1201467490069,0,30.5,25.5718635357184,1247637.03203729,483357.451922179
1247639.23203729,483383.4724149,r399,w74,mk_2,109,Hw,2.2,29,LS,23.2,24.8,N,"-",0,0,0,"-","-","-",C,,,,,"1",,26.1133307224583,,,,regen,0,"0",24.3,15.73100594,4.83279239033597,0,30.5,26.0204927205555,1247637.03203729,483357.451922179
1247637.53203729,483384.010769922,r400,w39,mk_2,109,Hw,0.5,29.6,LS,8.5,,N,"-",0,0,0,"-","-","-",S,,,,,"1",,26.5635538548943,,,,regen,0,"0",,15.73100594,1.07852969625474,0,30.5,26.5588477423601,1247637.03203729,483357.451922179
1247636.03203729,483384.728576618,r401,w15,mk_2,109,Hw,-1,30.4,LS,11.7,,N,"-",0,0,0,"-","-","-",I,,,,,"1",,27.2949789766451,,,,regen,0,"0",,15.73100594,357.900397546197,0,30.5,27.2766544380996,1247637.03203729,483357.451922179
1247638.23203729,483384.818302454,r402,w218,mk_2,109,Hw,1.2,30.5,SN,9,,N,"-",,,,"-","-","-","-",,,,,"-",,27.392677294481,,,,regen,,DU,,15.73100594,2.51077851021803,0,30.5,27.366380275067,1247637.03203729,483357.451922179
1247639.43203729,483385.895012498,r403,w100,mk_2,109,Hw,2.4,31.7,LS,26.4,,N,"-",0,0,0,"-","-","-",C,,,,,"1",,28.5441655487837,,,,regen,0,"0",,15.73100594,4.8231365835314,0,30.5,28.4430903186762,1247637.03203729,483357.451922179
1247639.13203729,483386.164190009,r404,w50,mk_2,109,Hw,2.1,32,LS,9,,N,"-",0,0,0,"-","-","-",S,,,"2",,"1",,28.788961841606,,,,regen,0,"0",,15.73100594,4.18313439359002,0,30.5,28.7122678295785,1247637.03203729,483357.451922179
1247637.53203729,483387.33062589,r405,w219,mk_2,109,Hw,0.5,33.3,SN,15.2,,N,"-",,,,"-","-","-","-",,,"-",,"-",,29.8828869990709,,,,regen,,DU,,15.73100594,0.958716827897807,0,30.5,29.8787037101551,1247637.03203729,483357.451922179
1247619.5118693,483355.667073625,r406,w105,mk_2,110,Hw,-0.2,1.3,LS,10.8,,Y,N,1,0,1,N,"-",N,S,,,"5",,"1",,1.19599822162357,,,,regen,2,"2",,15.73100594,350.373525290686,0,30.5,1.1791572185789,1247619.7118693,483354.487916407
1247621.2118693,483356.211300034,r407,w17,mk_2,110,Hw,1.5,1.9,LS,20,,Y,Y,2,1,0,Y,"1",Y,I,,,,,"1",,2.28474312042771,,,,regen,3,"3",,15.73100594,41.0356848998995,0,30.5,1.72338362715378,1247619.7118693,483354.487916407
1247619.2118693,483356.936935245,r408,w220,mk_2,110,Hw,-0.5,2.7,DS,5.2,,Y,"-",,,,"-","-","-","-",,,,,"-",,2.49953861177494,,,,regen,,DI,,15.73100594,348.460882102914,0,30.5,2.44901883858696,1247619.7118693,483354.487916407
1247618.4118693,483357.390457253,r409,w221,mk_2,110,Hw,-1.3,3.2,DS,4,,Y,"-",,,,"-","-","-","-",,,,,"-",,3.18036843166741,,,,regen,,DI,,15.73100594,335.873182364519,0,30.5,2.90254084573269,1247619.7118693,483354.487916407
1247618.4118693,483357.390457253,r410,w222,mk_2,110,Hw,-1.3,3.2,SN,5.2,,N,"-",,,,"-","-","-","-",,,,,"-",,3.18036843166741,,,,regen,,DU,,15.73100594,335.873182364519,0,30.5,2.90254084573269,1247619.7118693,483354.487916407
1247621.7118693,483362.560608134,r411,w55,mk_2,110,Hw,2,8.9,LS,22.5,,Y,Y,1,0,0,Y,"1",N,C,,,,,"1",,8.31675127211985,,,,regen,1,"1",,15.73100594,13.9147844481845,0,30.5,8.07269172719404,1247619.7118693,483354.487916407
1247621.7118693,483362.560608134,r412,w30,mk_2,110,Hw,2,8.9,LS,7.2,,N,"-",0,0,0,"-","-","-",S,,,,,"2",,8.31675127211985,,,,regen,0,"0",,15.73100594,13.9147844481845,0,30.5,8.07269172719404,1247619.7118693,483354.487916407
1247620.2118693,483362.742016937,r413,w223,mk_2,110,Cw,0.5,9.1,LS,5.6,,"-","-",,,,"-","-","-",S,DS,,,,"2",friuting body,8.2692306510467,,,,regen,,"-",,15.73100594,3.46651049020016,0,30.5,8.25410053005233,1247619.7118693,483354.487916407
1247622.0118693,483363.286243345,r414,w14,mk_2,110,Hw,2.3,9.7,LS,7.9,,N,"-",0,0,0,"-","-","-",S,,,,,"1",,9.09398465574762,,,,regen,0,"0",,15.73100594,14.6500407596271,0,30.5,8.79832693862721,1247619.7118693,483354.487916407
1247621.9118693,483363.467652148,r415,w9,mk_2,110,Hw,2.2,9.9,LS,11,,N,"-",0,0,0,"-","-","-",I,,,,,"1",,9.24530442910953,,,,regen,0,"0",,15.73100594,13.7660884663125,0,30.5,8.9797357414855,1247619.7118693,483354.487916407
1247618.1118693,483365.735262184,r416,w65,mk_2,110,Hw,-1.6,12.4,LS,26,20.5,N,"-",0,0,0,"-","-","-",C,,,,,"1",,11.3605804003236,,,,regen,0,"0",20,15.73100594,351.903666660299,0,30.5,11.2473457772142,1247619.7118693,483354.487916407
1247618.2118693,483365.281740177,r417,w122,mk_2,110,Hw,-1.5,11.9,LS,10.5,,Y,N,1,0,0,N,"-",N,I,,,"4",,"1",,10.8975516323298,,,,regen,1,"1",,15.73100594,352.088370093419,0,30.5,10.7938237700684,1247619.7118693,483354.487916407
1247618.6118693,483365.191035775,r418,w224,mk_2,110,Hw,-1.1,11.8,DS,8.4,,N,"-",,,,"-","-","-","-",,,,,"-",,10.7594964668121,,,,regen,,DU,,15.73100594,354.132098283214,0,30.5,10.7031193686393,1247619.7118693,483354.487916407
1247618.8118693,483365.825966585,r419,w225,mk_2,110,Hw,-0.9,12.5,DS,7.5,,Y,"-",,,,"-","-","-","-",,,,,"-",,11.3737145143279,,,,regen,,DI,,15.73100594,355.461450384583,0,30.5,11.3380501786433,1247619.7118693,483354.487916407
1247620.5118693,483368.274985424,r420,w28,mk_2,110,Hw,0.8,15.2,LS,14.4,,Y,N,1,0,0,N,"-",N,I,,,,,"1",,13.8102596675758,,,,regen,1,"1",,15.73100594,3.32088597592798,0,30.5,13.7870690172303,1247619.7118693,483354.487916407
1247621.3118693,483368.365689825,r421,w11,mk_2,110,Hw,1.6,15.3,LS,13,,N,"-",0,0,0,"-","-","-",I,,,,,"1",,13.9697027548781,,,,regen,0,"0",,15.73100594,6.57672311635919,0,30.5,13.8777734186594,1247619.7118693,483354.487916407
1247620.3118693,483369.816960248,r422,w226,mk_2,110,Hw,0.6,16.9,SN,6.4,,N,"-",,,,"-","-","-","-",,,,,"-",,15.3407817628509,,,,regen,,DU,,15.73100594,2.24149191604324,0,30.5,15.3290438415258,1247619.7118693,483354.487916407
1247619.3118693,483370.361186657,r423,w108,mk_2,110,Hw,-0.4,17.5,LS,21.7,22.5,N,"-",0,0,0,"-","-","-",C,,,,,"1",,15.8783093694741,,,,regen,0,"0",22,15.73100594,358.5564749986,0,30.5,15.8732702501006,1247619.7118693,483354.487916407
1247621.9118693,483370.724004263,r424,w31,mk_2,110,Hw,2.2,17.9,LS,14,,N,"-",0,0,0,"-","-","-",I,,,,,"1",,16.3844605911155,,,,regen,0,"0",,15.73100594,7.71661601367927,0,30.5,16.2360878558172,1247619.7118693,483354.487916407
1247620.2118693,483372.719501094,r425,w227,mk_2,110,Hw,0.5,20.1,DS,6.7,,N,"-",,,,"-","-","-","-",,,,,"-",,18.2384396319608,,,,regen,,DU,,15.73100594,1.57093918074852,0,30.5,18.2315846872584,1247619.7118693,483354.487916407
1247620.7118693,483372.810205496,r426,w7,mk_2,110,Hw,1,20.2,LS,12.7,,N,"-",0,0,0,"-","-","-",I,,,,,"1",,18.3495579633254,,,,regen,0,"0",,15.73100594,3.12400868233138,0,30.5,18.3222890886876,1247619.7118693,483354.487916407
1247618.7118693,483372.356683488,r427,w2,mk_2,110,Hw,-1,19.7,LS,13.2,,N,"-",0,0,0,"-","-","-",I,DS,,,,"1",,17.8967269916707,,,,regen,0,"0",,15.73100594,356.796864824832,0,30.5,17.8687670815419,1247619.7118693,483354.487916407
1247618.1118693,483372.265979087,r428,w228,mk_2,110,Hw,-1.6,19.6,SN,7.9,,N,"-",,,,"-","-","-","-",,,,,"-",,17.8499163207567,,,,regen,,DU,,15.73100594,354.857317415555,0,30.5,17.7780626801127,1247619.7118693,483354.487916407
1247617.9118693,483372.265979087,r429,w102,mk_2,110,Hw,-1.8,19.6,LS,13.7,,N,"-",0,0,0,"-","-","-",I,,,"7",,"1",,17.8689538769906,,,,regen,0,"0",,15.73100594,354.218597079182,0,30.5,17.7780626801127,1247619.7118693,483354.487916407
1247617.8118693,483372.084570284,r430,w24,mk_2,110,Hw,-1.9,19.4,LS,13.4,,N,"-",0,0,0,"-","-","-",I,,,,,"1",,17.6989329530312,,,,regen,0,"0",,15.73100594,353.837359264232,0,30.5,17.5966538772544,1247619.7118693,483354.487916407
1247617.5118693,483371.721752678,r431,w22,mk_2,110,Hw,-2.2,19,LS,13.9,,N,"-",0,0,0,"-","-","-",I,,,,,"1",,17.373690242265,,,,regen,0,"0",,15.73100594,352.725205075462,0,30.5,17.2338362715378,1247619.7118693,483354.487916407
1247617.7118693,483372.265979087,r432,w229,mk_2,110,Hw,-2,19.6,DS,5.9,,N,"-",,,,"-","-","-","-",,,,,"-",,17.8902071720262,,,,regen,,DU,,15.73100594,353.581315275539,0,30.5,17.7780626801127,1247619.7118693,483354.487916407
1247617.3118693,483372.628796693,r433,w230,mk_2,110,Hw,-2.4,20,SN,8.3,,N,"-",,,,"-","-","-","-",,,,,"-",,18.29894908307,,,,regen,,DU,,15.73100594,352.463655353781,0,30.5,18.1408802858293,1247619.7118693,483354.487916407
1247617.8118693,483374.805702327,r434,w29,mk_2,110,Hw,-1.9,22.4,LL,11.6,,N,"-",0,0,0,"-","-","-",I,,,,,"1",,20.4064309641883,,,,regen,0,"0",,15.73100594,354.65757206886,0,30.5,20.3177859201288,1247619.7118693,483354.487916407
1247620.2118693,483373.807953911,r435,w231,mk_2,110,Hw,0.5,21.3,SN,6.2,,N,"-",,,,"-","-","-","-",,,,,"-",,19.3265063881639,,,,regen,,DU,,15.73100594,1.48247623796661,0,30.5,19.3200375044082,1247619.7118693,483354.487916407
1247622.0118693,483373.354431904,r436,w232,mk_2,110,Hw,2.3,20.8,SN,8.3,,N,"-",,,,"-","-","-","-",,,,,"-",forked with r436,19.0061939116817,,,,regen,,DU,,15.73100594,6.95057977651508,0,30.5,18.8665154972625,1247619.7118693,483354.487916407
1247622.0118693,483373.354431904,r437,w233,mk_2,110,Hw,2.3,20.8,SN,11.5,,N,"-",,,,"-","-","-","-",,,,,"-",forked with r435,19.0061939116817,,,,regen,,DU,,15.73100594,6.95057977651508,0,30.5,18.8665154972625,1247619.7118693,483354.487916407
1247618.8118693,483375.349928736,r438,w234,mk_2,110,Hw,-0.9,23,SN,4.1,,N,"-",,,,"-","-","-","-",,,,,"-",,20.8814165803708,,,,regen,,DU,,15.73100594,357.529756657339,0,30.5,20.8620123287037,1247619.7118693,483354.487916407
1247621.4118693,483376.529085954,r439,w69,mk_2,110,Hw,1.7,24.3,LS,20.5,23.5,N,"-",0,0,0,"-","-","-",C,,,,,"1",,22.1066314713947,,,,regen,0,"0",23,15.73100594,4.41039975093546,0,30.5,22.0411695472826,1247619.7118693,483354.487916407
1247621.0118693,483376.529085954,r440,w235,mk_2,110,Hw,1.3,24.3,DS,4.6,,N,"-",,,,"-","-","-","-",,,,,"-",,22.0794736126579,,,,regen,,DU,,15.73100594,3.37542539128927,0,30.5,22.0411695472826,1247619.7118693,483354.487916407
1247621.2118693,483377.073312363,r441,w236,mk_2,110,Hw,1.5,24.9,DS,5.9,,N,"-",,,,"-","-","-","-",,,,,"-",,22.6351520976304,,,,regen,,DU,,15.73100594,3.79969604550211,0,30.5,22.5853959558575,1247619.7118693,483354.487916407
1247619.1118693,483377.52683437,r442,w49,mk_2,110,Hw,-0.6,25.4,LS,22,23.2,N,"-",0,0,0,"-","-","-",C,,,,,"1",,23.0467295056368,,,,regen,0,"0",22.7,15.73100594,358.508189535776,0,30.5,23.0389179630032,1247619.7118693,483354.487916407
1247621.7118693,483379.975853208,r443,w75,mk_2,110,Hw,2,28.1,LL,11.3,,N,"-",0,0,0,"-","-","-",I,,,,,"2",,25.5662848768032,,,,regen,0,"0",,15.73100594,4.48671986657,0,30.5,25.4879368015902,1247619.7118693,483354.487916407
1247620.8118693,483380.06655761,r444,w237,mk_2,110,Hw,1.1,28.2,SN,10,,N,"-",,,,"-","-","-","-",,,,,"-",,25.6022828238577,,,,regen,,DU,,15.73100594,2.46246651752137,0,30.5,25.5786412030193,1247619.7118693,483354.487916407
1247621.1118693,483380.338670814,r445,w238,mk_2,110,Hw,1.4,28.5,SN,8.2,,N,"-",,,,"-","-","-","-",,,,,"-",,25.8886365694853,,,,regen,,DU,,15.73100594,3.09994074332501,0,30.5,25.8507544073068,1247619.7118693,483354.487916407
1247621.7118693,483380.973601624,r446,w239,mk_2,110,Hw,2,29.2,SN,14,,N,"-",,,,"-","-","-","-",,,,,"-",,26.5610903659935,,,,regen,,DU,,15.73100594,4.31835139215779,0,30.5,26.4856852173108,1247619.7118693,483354.487916407
1247619.7118693,483380.792192821,r447,w70,mk_2,110,Hw,0,29,LS,7.5,,N,"-",0,0,0,"-","-","-",S,,,,,"2",,26.3042764144525,,,,regen,0,"0",,15.73100594,0,0,30.5,26.3042764144525,1247619.7118693,483354.487916407
1247619.8118693,483380.973601624,r448,w240,mk_2,110,Hw,0.1,29.2,DS,6.9,,N,"-",,,,"-","-","-","-",,,,,"-",,26.4858739978592,,,,regen,,DU,,15.73100594,0.216326316606028,0,30.5,26.4856852173108,1247619.7118693,483354.487916407
1247620.3118693,483381.427123631,r449,w241,mk_2,110,Hw,0.6,29.7,DS,6.8,,N,"-",,,,"-","-","-","-",,,,,"-",,26.9458881071345,,,,regen,,DU,,15.73100594,1.27590187421923,0,30.5,26.9392072244565,1247619.7118693,483354.487916407
1247620.9118693,483382.152758843,r450,w58,mk_2,110,Hw,1.2,30.5,LS,20.8,,N,"-",0,0,0,"-","-","-",C,,,,,"1",,27.6908560178735,,,,regen,0,"0",,15.73100594,2.4837250817542,0,30.5,27.6648424358897,1247619.7118693,483354.487916407
1247620.4118693,483383.24121166,r451,w242,mk_2,110,Hw,0.7,31.7,SN,7.3,,N,"-",,,,"-","-","-","-",,,,,"-",,28.7618147533924,,,,regen,,DU,,15.73100594,1.3945923263614,0,30.5,28.7532952530394,1247619.7118693,483354.487916407
1247618.3118693,483383.24121166,r452,w42,mk_2,110,Hw,-1.4,31.7,LS,22.4,,N,"-",0,0,0,"-","-","-",C,,,,,"1",forked with r453,28.7873581265885,,,,regen,0,"0",,15.73100594,357.212465835265,0,30.5,28.7532952530394,1247619.7118693,483354.487916407
1247618.3118693,483383.24121166,r453,w72,mk_2,110,Hw,-1.4,31.7,LS,9.1,,Y,N,0,0,1,N,"-",N,S,,,,,"1",forked with r452,28.7873581265885,,,,regen,1,"1",,15.73100594,357.212465835265,0,30.5,28.7532952530394,1247619.7118693,483354.487916407
